Name,Location,Practice Area,Profile URL,Law Firm,Law Firm URL,Rank
Jeffrey E Bjork,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jeffrey-e-bjork-usa-5:318585,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 2
Jennifer Hagle,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jennifer-hagle-usa-5:319064,Sidley Austin LLP,www.chambers.com/law-firm/sidley-austin-llp-usa-5:3692,Band 2
Justin Rawlins,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/justin-rawlins-usa-5:689790,Paul Hastings LLP,www.chambers.com/law-firm/paul-hastings-llp-usa-5:25003,Band 2
Peter Gilhuly,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/peter-gilhuly-usa-5:158554,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 2
Robert Klyman,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/robert-klyman-usa-5:158552,"Gibson, Dunn & Crutcher LLP",www.chambers.com/law-firm/gibson-dunn-crutcher-llp-usa-5:3688,Band 2
Van C Durrer II,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/van-c-durrer-ii-usa-5:281675,"Skadden, Arps, Slate, Meagher & Flom LLP & Affiliates",www.chambers.com/law-firm/skadden-arps-slate-meagher-flom-llp-affiliates-usa-5:3656,Band 2
Debra Grassgreen,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/debra-grassgreen-usa-5:692527,Pachulski Stang Ziehl & Jones LLP,www.chambers.com/law-firm/pachulski-stang-ziehl-jones-llp-usa-5:69463,Band 2
Eric Winston,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/eric-winston-usa-5:523780,"Quinn Emanuel Urquhart & Sullivan, LLP",www.chambers.com/law-firm/quinn-emanuel-urquhart-sullivan-llp-usa-5:65258,Band 2
James Stang,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/james-stang-usa-5:1357060,Pachulski Stang Ziehl & Jones LLP,www.chambers.com/law-firm/pachulski-stang-ziehl-jones-llp-usa-5:69463,Band 2
Jeffrey H. Davidson,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jeffrey-h-davidson-usa-5:278637,Pachulski Stang Ziehl & Jones LLP,www.chambers.com/law-firm/pachulski-stang-ziehl-jones-llp-usa-5:69463,Band 2
Jeffrey M Reisner,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jeffrey-m-reisner-usa-5:158164,Steptoe & Johnson LLP,www.chambers.com/law-firm/steptoe-johnson-llp-usa-5:3661,Band 2
K John Shaffer,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/k-john-shaffer-usa-5:316249,"Quinn Emanuel Urquhart & Sullivan, LLP",www.chambers.com/law-firm/quinn-emanuel-urquhart-sullivan-llp-usa-5:65258,Band 2
Peter J Benvenutti,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/peter-j-benvenutti-usa-5:158792,Keller Benvenutti Kim LLP,www.chambers.com/law-firm/keller-benvenutti-kim-llp-usa-5:22811338,Band 2
Richard L Wynne,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/richard-l-wynne-usa-5:159479,Hogan Lovells US LLP,www.chambers.com/law-firm/hogan-lovells-us-llp-usa-5:257,Band 2
Ron Bender,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/ron-bender-usa-5:317377,"Levene, Neale, Bender, Yoo & Brill LLP",www.chambers.com/law-firm/levene-neale-bender-yoo-brill-llp-usa-5:117247,Band 2
Thomas R Kreller,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/thomas-r-kreller-usa-5:142978,Milbank LLP,www.chambers.com/law-firm/milbank-llp-usa-5:3640,Band 2
Thomas Walper,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/thomas-walper-usa-5:581267,"Munger, Tolles & Olson LLP",www.chambers.com/law-firm/munger-tolles-olson-llp-usa-5:3535,Band 2
Tobias Keller,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/tobias-keller-usa-5:1497672,Keller Benvenutti Kim LLP,www.chambers.com/law-firm/keller-benvenutti-kim-llp-usa-5:22811338,Band 2
Brian L. Davidoff,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/brian-l-davidoff-usa-5:1362140,Greenberg Glusker Fields Claman & Machtinger LLP,www.chambers.com/law-firm/greenberg-glusker-fields-claman-machtinger-llp-usa-5:65251,Band 3
Cecily A Dumas,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/cecily-a-dumas-usa-5:25377897,Baker & Hostetler LLP,www.chambers.com/law-firm/baker-hostetler-llp-usa-5:76951,Band 3
Craig A Barbarosh,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/craig-a-barbarosh-usa-5:240612,Katten,www.chambers.com/law-firm/katten-usa-5:3629,Band 3
Eric E Sagerman,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/eric-e-sagerman-usa-5:318172,Baker & Hostetler LLP,www.chambers.com/law-firm/baker-hostetler-llp-usa-5:76951,Band 3
James O Johnston,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/james-o-johnston-usa-5:373162,Jones Day,www.chambers.com/law-firm/jones-day-usa-5:8429,Band 3
Oscar Garza,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/oscar-garza-usa-5:280211,"Gibson, Dunn & Crutcher LLP",www.chambers.com/law-firm/gibson-dunn-crutcher-llp-usa-5:3688,Band 3
Samuel Maizel,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/samuel-maizel-usa-5:319107,Dentons,www.chambers.com/law-firm/dentons-usa-5:111,Band 3
Ted Dillman,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/ted-dillman-usa-5:1363384,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 3
Bennett L Spiegel,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/bennett-l-spiegel-usa-5:689737,Hogan Lovells US LLP,www.chambers.com/law-firm/hogan-lovells-us-llp-usa-5:257,Band 3
Cynthia M Cohen,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/cynthia-m-cohen-usa-5:284934,Brown White & Osborn LLP,www.chambers.com/law-firm/brown-white-osborn-llp-usa-5:23241094,Band 3
Eve H Karasik,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/eve-h-karasik-usa-5:870377,"Levene, Neale, Bender, Yoo & Brill LLP",www.chambers.com/law-firm/levene-neale-bender-yoo-brill-llp-usa-5:117247,Band 3
Frank Merola,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/frank-merola-usa-5:281683,Paul Hastings LLP,www.chambers.com/law-firm/paul-hastings-llp-usa-5:25003,Band 3
Gregory A Bray,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/gregory-a-bray-usa-5:238658,Milbank LLP,www.chambers.com/law-firm/milbank-llp-usa-5:3640,Band 3
Ori Katz,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/ori-katz-usa-5:863505,"Sheppard, Mullin, Richter & Hampton LLP",www.chambers.com/law-firm/sheppard-mullin-richter-hampton-llp-usa-5:2839,Band 3
Randye Soref,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/randye-soref-usa-5:690225,Polsinelli PC,www.chambers.com/law-firm/polsinelli-pc-usa-5:65601,Band 3
Samuel A Newman,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/samuel-a-newman-usa-5:486880,Sidley Austin LLP,www.chambers.com/law-firm/sidley-austin-llp-usa-5:3692,Band 3
Thomas E Patterson,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/thomas-e-patterson-usa-5:159481,"KTBS Law LLP f/k/a Klee, Tuchin, Bogdanoff & Stern LLP",www.chambers.com/law-firm/ktbs-law-llp-f-k-a-klee-tuchin-bogdanoff-stern-llp-usa-5:69392,Band 3
Aram Ordubegian,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/aram-ordubegian-usa-5:1191996,ArentFox Schiff LLP,www.chambers.com/law-firm/arentfox-schiff-llp-usa-5:3810,Band 4
Howard Steinberg,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/howard-steinberg-usa-5:158150,"Greenberg Traurig, LLP",www.chambers.com/law-firm/greenberg-traurig-llp-usa-5:3579,Band 4
Kimberly Posin,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/kimberly-posin-usa-5:690607,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 4
Sara L Chenetz,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/sara-l-chenetz-usa-5:681782,Perkins Coie LLP,www.chambers.com/law-firm/perkins-coie-llp-usa-5:3644,Band 4
William B Freeman,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/william-b-freeman-usa-5:280829,Katten,www.chambers.com/law-firm/katten-usa-5:3629,Band 4
David B Golubchik,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/david-b-golubchik-usa-5:366833,"Levene, Neale, Bender, Yoo & Brill LLP",www.chambers.com/law-firm/levene-neale-bender-yoo-brill-llp-usa-5:117247,Band 4
David B Shemano,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/david-b-shemano-usa-5:322393,ShemanoLaw,www.chambers.com/law-firm/shemanolaw-usa-5:23064306,Band 4
David Fidler,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/david-fidler-usa-5:284933,"KTBS Law LLP f/k/a Klee, Tuchin, Bogdanoff & Stern LLP",www.chambers.com/law-firm/ktbs-law-llp-f-k-a-klee-tuchin-bogdanoff-stern-llp-usa-5:69392,Band 4
David L Neale,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/david-l-neale-usa-5:318268,"Levene, Neale, Bender, Yoo & Brill LLP",www.chambers.com/law-firm/levene-neale-bender-yoo-brill-llp-usa-5:117247,Band 4
David M Stern,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/david-m-stern-usa-5:491190,"KTBS Law LLP f/k/a Klee, Tuchin, Bogdanoff & Stern LLP",www.chambers.com/law-firm/ktbs-law-llp-f-k-a-klee-tuchin-bogdanoff-stern-llp-usa-5:69392,Band 4
David Simonds,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/david-simonds-usa-5:490993,Hogan Lovells US LLP,www.chambers.com/law-firm/hogan-lovells-us-llp-usa-5:257,Band 4
Ira D Kharasch,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/ira-d-kharasch-usa-5:176263,Pachulski Stang Ziehl & Jones LLP,www.chambers.com/law-firm/pachulski-stang-ziehl-jones-llp-usa-5:69463,Band 4
Jane Kim,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jane-kim-usa-5:25388109,Keller Benvenutti Kim LLP,www.chambers.com/law-firm/keller-benvenutti-kim-llp-usa-5:22811338,Band 4
Jennifer L Nassiri,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jennifer-l-nassiri-usa-5:865832,"Sheppard, Mullin, Richter & Hampton LLP",www.chambers.com/law-firm/sheppard-mullin-richter-hampton-llp-usa-5:2839,Band 4
Marc S Cohen,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/marc-s-cohen-usa-5:280304,Loeb & Loeb LLP,www.chambers.com/law-firm/loeb-loeb-llp-usa-5:3638,Band 4
Paul Pascuzzi,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/paul-pascuzzi-usa-5:864353,Felderstein Fitzgerald Willoughby & Pascuzzi LLP,www.chambers.com/law-firm/felderstein-fitzgerald-willoughby-pascuzzi-llp-usa-5:217873,Band 4
Robbin Itkin,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/robbin-itkin-usa-5:25387213,Sklar Kirsh LLP,www.chambers.com/law-firm/sklar-kirsh-llp-usa-5:22811392,Band 4
Scott F Gautier,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/scott-f-gautier-usa-5:318019,Faegre Drinker,www.chambers.com/law-firm/faegre-drinker-usa-5:3587,Band 4
Seth Goldman,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/seth-goldman-usa-5:1499360,"Munger, Tolles & Olson LLP",www.chambers.com/law-firm/munger-tolles-olson-llp-usa-5:3535,Band 4
Sharon Z. Weiss,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/sharon-z-weiss-usa-5:867486,Bryan Cave Leighton Paisner LLP,www.chambers.com/law-firm/bryan-cave-leighton-paisner-llp-usa-5:27,Band 4
William N Lobel,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/william-n-lobel-usa-5:158165,Theodora Oringher PC,www.chambers.com/law-firm/theodora-oringher-pc-usa-5:351758,Band 4
Tania Moyron,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/tania-moyron-usa-5:25933123,Dentons,www.chambers.com/law-firm/dentons-usa-5:111,Up and Coming
Erin Brady,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/erin-brady-usa-5:692947,Hogan Lovells US LLP,www.chambers.com/law-firm/hogan-lovells-us-llp-usa-5:257,Up and Coming
Jennifer Taylor,California,Bankruptcy/Restructuring,www.chambers.com/lawyer/jennifer-taylor-usa-5:876141,O'Melveny & Myers LLP,www.chambers.com/law-firm/omelveny-myers-llp-usa-5:3691,Up and Coming
Larry W Sonsini,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/larry-w-sonsini-usa-5:33858,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Senior Statespeople
Alan Denenberg,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/alan-denenberg-usa-5:179747,Davis Polk & Wardwell LLP,www.chambers.com/law-firm/davis-polk-wardwell-llp-usa-5:3833,Band 1
Gregg A Noel,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/gregg-a-noel-usa-5:281466,"Skadden, Arps, Slate, Meagher & Flom LLP & Affiliates",www.chambers.com/law-firm/skadden-arps-slate-meagher-flom-llp-affiliates-usa-5:3656,Band 1
Charlie Kim,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/charlie-kim-usa-5:731670,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 1
Eric Jensen,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/eric-jensen-usa-5:282897,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 1
Sarah K Solum,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/sarah-k-solum-usa-5:603100,Freshfields Bruckhaus Deringer,www.chambers.com/law-firm/freshfields-bruckhaus-deringer-usa-5:147,Band 1
Dan Webb,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/dan-webb-usa-5:1171671,Simpson Thacher & Bartlett LLP,www.chambers.com/law-firm/simpson-thacher-bartlett-llp-usa-5:3655,Band 2
Richard A Kline,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/richard-a-kline-usa-5:929076,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 2
Shayne Kennedy,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/shayne-kennedy-usa-5:612824,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 2
Steven B Stokdyk,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/steven-b-stokdyk-usa-5:284907,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 2
Stewart L McDowell,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/stewart-l-mcdowell-usa-5:282032,"Gibson, Dunn & Crutcher LLP",www.chambers.com/law-firm/gibson-dunn-crutcher-llp-usa-5:3688,Band 2
William B Brentani,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/william-b-brentani-usa-5:623163,Simpson Thacher & Bartlett LLP,www.chambers.com/law-firm/simpson-thacher-bartlett-llp-usa-5:3655,Band 2
David Peinsipp,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/david-peinsipp-usa-5:1493386,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 2
Gordon K Davidson,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/gordon-k-davidson-usa-5:33862,Fenwick,www.chambers.com/law-firm/fenwick-usa-5:2606,Band 2
Jeff Saper,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/jeff-saper-usa-5:33948,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 2
Jeffrey R Vetter,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/jeffrey-r-vetter-usa-5:29254,Gunderson Dettmer Stough Villeneuve Franklin & Hachigian,www.chambers.com/law-firm/gunderson-dettmer-stough-villeneuve-franklin-hachigian-usa-5:2604,Band 2
John L Savva,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/john-l-savva-usa-5:902411,Sullivan & Cromwell LLP,www.chambers.com/law-firm/sullivan-cromwell-llp-usa-5:3663,Band 2
Katharine A Martin,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/katharine-a-martin-usa-5:162197,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 2
Rezwan Pavri,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/rezwan-pavri-usa-5:601253,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 2
Steven Bochner,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/steven-bochner-usa-5:159535,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 2
Tony Jeffries,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/tony-jeffries-usa-5:177427,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 2
Bradley Weber,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/bradley-weber-usa-5:1357760,Goodwin,www.chambers.com/law-firm/goodwin-usa-5:3620,Band 3
Brian J Cuneo,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/brian-j-cuneo-usa-5:1177025,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 3
Cheston Larson,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/cheston-larson-usa-5:878497,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 3
Eric S Haueter,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/eric-s-haueter-usa-5:321774,Sidley Austin LLP,www.chambers.com/law-firm/sidley-austin-llp-usa-5:3692,Band 3
Michelle Gasaway,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/michelle-gasaway-usa-5:376729,"Skadden, Arps, Slate, Meagher & Flom LLP & Affiliates",www.chambers.com/law-firm/skadden-arps-slate-meagher-flom-llp-affiliates-usa-5:3656,Band 3
Monica J Shilling,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/monica-j-shilling-usa-5:320247,Kirkland & Ellis LLP,www.chambers.com/law-firm/kirkland-ellis-llp-usa-5:3636,Band 3
Pippa Bond,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/pippa-bond-usa-5:373763,Kirkland & Ellis LLP,www.chambers.com/law-firm/kirkland-ellis-llp-usa-5:3636,Band 3
Sharon R Flanagan,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/sharon-r-flanagan-usa-5:373091,Sidley Austin LLP,www.chambers.com/law-firm/sidley-austin-llp-usa-5:3692,Band 3
Tad Freese,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/tad-freese-usa-5:730010,Latham & Watkins LLP,www.chambers.com/law-firm/latham-watkins-llp-usa-5:3689,Band 3
Thomas J. Ivey,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/thomas-j-ivey-usa-5:613004,"Skadden, Arps, Slate, Meagher & Flom LLP & Affiliates",www.chambers.com/law-firm/skadden-arps-slate-meagher-flom-llp-affiliates-usa-5:3656,Band 3
Alison S Ressler,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/alison-s-ressler-usa-5:160362,Sullivan & Cromwell LLP,www.chambers.com/law-firm/sullivan-cromwell-llp-usa-5:3663,Band 3
Allison Spinner,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/allison-spinner-usa-5:749316,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 3
Andrew Williamson,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/andrew-williamson-usa-5:491957,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 3
Erik Franks,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/erik-franks-usa-5:25580228,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 3
Gian-Michele a Marca,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/gian-michele-a-marca-usa-5:1219880,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 3
James Evans,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/james-evans-usa-5:1357257,Fenwick,www.chambers.com/law-firm/fenwick-usa-5:2606,Band 3
John-Paul Motley,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/john-paul-motley-usa-5:740529,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 3
Jon Christopher Avina,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/jon-christopher-avina-usa-5:903033,Cooley LLP,www.chambers.com/law-firm/cooley-llp-usa-5:3562,Band 3
Michael Occhiolini,California,Capital Markets: Debt & Equity,www.chambers.com/lawyer/michael-occhiolini-usa-5:1179636,Wilson Sonsini Goodrich & Rosati,www.chambers.com/law-firm/wilson-sonsini-goodrich-rosati-usa-5:3676,Band 3
